,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
420, 2021 Chevrolet Bolt EV Premier,20,"Murray, UT 84107",4.6, Electric,127,108, FWD, Electric, Mosaic Black Metallic, Dark Galvanized Gray, 1-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$31,039"
421, 2021 Kia Forte LXS,5,"Salt Lake City, UT 84115",4.3, Gasoline,29,40, FWD, 2.0L I4 16V MPFI DOHC, Clear White, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$17,208"
422, 2021 Chevrolet Colorado Z71,5,"Murray, UT 84107",4.6, Diesel,17,24, 4WD, 2.8L I4 16V DDI DOHC Turbo Diesel, Satin Steel Metallic, Jet Black, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Stability Control', 'Lane Departure Warning']","$41,965"
423, 2021 Volkswagen Atlas Cross Sport 2.0T SEL Premium,10,"Salt Lake City, UT 84101",4.9, Gasoline,20,24, AWD, 2.0L I4 16V GDI DOHC Turbo, Pure Gray, Titan Black / Quarzit, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$45,124"
424, 2021 Volkswagen Passat 2.0T R-Line,10,"Salt Lake City, UT 84101",4.9, Gasoline,24,36, FWD, 2.0L I4 16V GDI DOHC Turbo, Deep Black Pearl Effect, Titan Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$28,040"
425, 2021 Volkswagen Passat 2.0T R-Line,10,"Salt Lake City, UT 84101",4.9, Gasoline,24,36, FWD, 2.0L I4 16V GDI DOHC Turbo, Deep Black Pearl Effect, Titan Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning']","$28,040"
426, 2012 Nissan Altima 2.5 S,"134,304","Salt Lake City, UT 84111",4.5, Gasoline,23,32, FWD, 2.5L 4 Cyl., Black, Gray Cloth, Automatic,-1,-1,"$5,995"
427, 2018 Toyota Corolla LE,"15,273","Salt Lake City, UT 84111",4.6, Gasoline,28,36, FWD, 1.8L I4 16V MPFI DOHC,-1, Gray, Automatic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$14,921"
428, 2019 Toyota Camry LE,"34,046","Salt Lake City, UT 84101",4.8, Gasoline,28,39, FWD, 2.5L I4 16V PDI DOHC, Ruby Red,-1, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$17,243"
429, 2013 Kia Sportage LX,"122,763","Midvale, UT 84047",4.5, Gasoline,20,27, AWD, 2.4L I4 16V MPFI DOHC, Signal Red, Black, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$10,900"
430, 2015 Toyota Sienna LE,"47,138","Midvale, UT 84047",4.5, Gasoline,18,25, FWD, 3.5L V6 24V MPFI DOHC, Predawn Gray Mica, Ash, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$30,900"
431, 2007 Chevrolet Monte Carlo SS,"89,925","Midvale, UT 84047",4.5, Gasoline,18,27, FWD, 5.3L V8 16V MPFI OHV, Silverstone Metallic, Gray, 4-Speed Automatic,-1,-1,"$7,900"
432, 2015 Lexus RX 450h Base,"58,179","Salt Lake City, UT 84116",4.6, Hybrid,30,28, AWD, 3.5L V6 24V MPFI DOHC Hybrid, Silver Lining Metallic, Light Gray, Automatic CVT,['Bluetooth'],"['Brake Assist', 'Stability Control']","$26,482"
433, 2021 Volkswagen Atlas Cross Sport 2.0T S,16,"South Jordan, UT 84095",4.8, Gasoline,20,24, AWD, 2.0L I4 16V GDI DOHC Turbo, Pyrite Silver Metallic, Titan Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$31,311"
434, 2019 Chevrolet Camaro 1LT,"29,735","Sandy, UT 84070",1.7, Gasoline,20,30, RWD, 2.0L I4 16V GDI DOHC Turbo, Summit White, Jet Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$24,663"
435, 2019 Honda Accord Hybrid EX-L,"18,431","Sandy, UT 84070",4.7, Hybrid,48,48, FWD, 2.0L I4 16V MPFI DOHC Hybrid, Crystal Black Pearl, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$29,000"
436, 2019 Subaru Outback 3.6R Limited,"15,614","Sandy, UT 84070",4.9, Gasoline,20,27, AWD, 3.6L H6 24V MPFI DOHC, Ice Silver Metallic, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor']","$30,965"
437, 2014 Nissan Altima 3.5 SL,"41,525","South Jordan, UT 84095",1.9, Gasoline,22,31, FWD, 3.5L V6 24V MPFI DOHC, Pearl White, Charcoal, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$14,998"
438, 2021 RAM 1500 Limited,"3,087","Sandy, UT 84070",4.9, Diesel,15,21, 4WD, 3.0L V6 24V DDI DOHC Turbo Diesel, Ivory White, Indigo, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$61,997"
439, 2011 Nissan Pathfinder SV,"107,790","South Jordan, UT 84095",1.9, Gasoline,14,20, 4WD, 4.0L V6 24V MPFI DOHC, Super Black, Graphite, 5-Speed Automatic,-1,"['Backup Camera', 'Stability Control']","$14,337"
440, 2020 Dodge Journey SE Value,9,"Sandy, UT 84070",4.9, Gasoline,19,25, FWD, 2.4L I4 16V MPFI DOHC, Billet Clearcoat, Black, 4-Speed Automatic,-1,"['Backup Camera', 'Brake Assist', 'Stability Control']","$20,817"
441, 2014 Dodge Grand Caravan R/T,"90,699","South Jordan, UT 84095",1.9, E85 Flex Fuel,17,25, FWD, 3.6L V6 24V MPFI DOHC Flexible Fuel, Bright White Clearcoat, Black, Automatic,['Premium Sound System'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$10,692"
