,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
486, 2018 Audi Q7 3.0T Prestige,"19,167","Lynnwood, WA 98037",4.4, Gasoline,19,25, AWD, 3.0L V6 24V GDI DOHC Supercharged, Samurai Gray Metallic, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$48,999"
487, 2017 Jeep Wrangler Unlimited Sport,"32,766","Chehalis, WA 98532",4.3, Gasoline,16,21, 4WD, 3.6L V6 24V MPFI DOHC, Gobi Clearcoat, Black, 5-Speed Automatic,-1,"['Brake Assist', 'Stability Control']","$35,850"
488, 2018 Audi Q7 2.0T Premium Plus,"22,322","Lynnwood, WA 98037",4.4, Gasoline,19,25, AWD, 2.0L I4 16V GDI DOHC Turbo, Cobra Beige Metallic, Nougat Brown, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$40,399"
489, 2017 Ford Expedition Limited,"56,788","Chehalis, WA 98532",4.9, Gasoline,15,20, 4WD, 3.5L V6 24V GDI DOHC Twin Turbo, Gray, Ebony, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$38,748"
490, 1997 GMC Suburban,"171,128","Lynnwood, WA 98087",4.5, Gasoline,-1,-1, 4WD, 7.4L V8 16V MPFI OHV, Emerald Green Metallic, Gray, 4-Speed Automatic,['Premium Sound System'],-1,"$5,995"
491, 2002 Honda Odyssey EX-L,"241,154","Everett, WA 98204",4.9, Gasoline,18,25, FWD, 3.5L V6 24V MPFI SOHC, Evergreen Pearl, Quartz, 5-Speed Automatic,-1,-1,"$4,995"
492, 2012 Toyota Highlander Limited,"74,254","Everett, WA 98204",4, Gasoline,17,22, AWD, 3.5L V6 24V MPFI DOHC, Magnetic Gray Metallic, Black, 5-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$18,750"
493, 2020 Hyundai Accent SE,"2,566","Everett, WA 98204",4.6, Gasoline,29,39, FWD, 1.6L I4 16V PDI DOHC, Frost White Pearl, Black, IVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$15,290"
494, 2016 Honda Odyssey Touring,"90,053","Everett, WA 98204",4, Gasoline,19,28, FWD, 3.5L V6 24V MPFI SOHC, Crystal Black Pearl, Gray, 6-Speed Automatic,"['Bluetooth', 'Rear Seat Entertainment']","['Backup Camera', 'Brake Assist', 'Stability Control']","$23,444"
495, 2018 Honda CR-V EX,"33,429","Everett, WA 98204",4, Gasoline,27,33, AWD, 1.5L I4 16V GDI DOHC Turbo, Modern Steel Metallic, Gray, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$26,850"
496, 2018 Lexus RX 350 350,"23,964","Everett, WA 98204",4.6, Gasoline,19,26, AWD, 3.5L V6 24V GDI DOHC, Satin Cashmere Metallic, Parchment, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$37,803"
497, 2019 Nissan Sentra S,"30,861","Tacoma, WA 98409",2.8, Gasoline,27,35, FWD, 1.8L I4 16V MPFI DOHC, Brilliant Silver Metallic, Charcoal, Automatic Xtronic CVT,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$14,990"
498, 2005 Dodge Ram 1500 Laramie,"16,541","Tacoma, WA 98409",4.8, Gasoline,-1,-1, RWD, 5.7L V8 16V MPFI OHV, Deep Molten Red Pearlcoat, Dark Slate Gray, 5-Speed Automatic,-1,-1,"$35,990"
499, 2020 Hyundai Santa Fe SEL 2.4,"15,930","Tacoma, WA 98409",4.2, Gasoline,21,27, AWD, 2.4L I4 16V GDI DOHC, Symphony Silver, Black, 8-Speed Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$26,996"
500, 2011 Subaru Forester 2.5X Limited,"145,898","Tacoma, WA 98409",4.3, Gasoline,21,27, AWD, 2.5L H4 16V MPFI DOHC, Satin White Pearl, Gray, 4-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$11,995"
501, 2018 Toyota Highlander LE,"34,830","Tacoma, WA 98409",4.9, Gasoline,19,26, AWD, 3.5L V6 24V PDI DOHC, Shoreline Blue Pearl, Black, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$31,384"
502, 2018 Tesla Model 3 Long Range,"14,594","Fife, WA 98424",4.8, Electric,120,112, AWD, Electric, Deep Blue Metallic,-1, 1-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Lane Departure Warning']","$48,888"
503,Certified 2019 MINI Hardtop Cooper S,"11,428","Tacoma, WA 98424",5, Gasoline,23,32, FWD, 2.0L I4 16V GDI DOHC Turbo, Melting Silver Metallic, Carbon Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$28,217"
