,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
551, 2020 Subaru Outback Limited,"6,789","Tacoma, WA 98409",4.8, Gasoline,26,33, AWD, 2.5L H4 16V GDI DOHC, Crystal White Pearl, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$33,250"
552, 2020 Subaru Impreza Premium,"6,329","Tacoma, WA 98409",4.8, Gasoline,28,36, AWD, 2.0L H4 16V GDI DOHC, Crystal White Pearl, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$21,950"
553, 2019 Nissan Leaf SV PLUS,"9,870","Puyallup, WA 98371",4.8, Electric,114,94, FWD, Electric, Black, Black, 1-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking']","$26,995"
554, 2007 BMW X5 3.0si,"159,288","Puyallup, WA 98371",4, Gasoline,17,23, AWD, 3.0L I6 24V MPFI DOHC, Blue, Sand Beige, 6-Speed Automatic,['Bluetooth'],"['Brake Assist', 'Stability Control']","$8,190"
555, 2016 Honda Accord EX,"66,659","Tacoma, WA 98409",4.4, Gasoline,27,37, FWD, 2.4L I4 16V GDI DOHC, Blue, Gray, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor']","$17,750"
556, 2021 Hyundai Elantra SEL,10,"Tacoma, WA 98409",4.2, Gasoline,31,41, FWD, 2.0L I4 16V MPFI DOHC, Intense Blue, Black, Automatic CVT,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$19,305"
557, 2018 RAM 1500 Laramie,"22,426","Tacoma, WA 98498",3.6, Diesel,17,25, RWD, Intercooled Turbo Diesel V-6 3.0 L/182, Granite Crystal Metallic Clearcoat, Black, Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']",['Backup Camera'],"$35,480"
558, 2017 Mercedes-Benz GLC 300 Base,"47,777","Tacoma, WA 98498",3.6, Gasoline,22,28, RWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/121, Red,-1, Automatic,-1,"['Backup Camera', 'Brake Assist', 'Stability Control']","$26,980"
559, 2018 Jeep Grand Cherokee Altitude,"24,914","Tacoma, WA 98498",3.6, Gasoline,-1,-1, RWD, Regular Unleaded V-6 3.6 L/220, Diamond Black Crystal Pearlcoat, Black, Automatic,"['Bluetooth', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control']","$28,250"
560, 2016 Hyundai Genesis 3.8,"29,869","Tacoma, WA 98498",3.6, Gasoline,16,25, RWD, Regular Unleaded V-6 3.8 L/231, Casablanca White, Beige, Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$21,899"
561, 2018 Ford Edge SEL,"21,185","Tacoma, WA 98498",3.6, Gasoline,20,27, FWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, Black,-1, Automatic,['Bluetooth'],['Backup Camera'],"$19,730"
562, 2017 BMW 320 i,"44,769","Tacoma, WA 98498",3.6, Gasoline,23,35, RWD, Intercooled Turbo Premium Unleaded I-4 2.0 L/122, White,-1, Automatic,['Bluetooth'],['Backup Camera'],"$19,499"
