,Name,Mileage,Address,Rating,Fuel Type,City MPG,Highway MPG,Drivetrain,Engine,Exterior Color,Interior Color,Transmission,Entertainment,Safety,Price
597, 2016 Toyota Camry SE,"43,695","Portland, OR 97230",3.7, Gasoline,25,35, FWD, 2.5L I4 16V MPFI DOHC, Ruby Flare Pearl, Ash, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$15,471"
598, 2019 Lexus GS 350 F Sport,"36,192","Portland, OR 97225",4.9, Gasoline,19,26, AWD, 3.5L V6 24V PDI DOHC, White, Black, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$45,950"
599, 2020 GMC Yukon SLT,"23,773","Portland, OR 97225",2.5, Gasoline,15,21, 4WD, 5.3L V8 16V GDI OHV, Onyx Black, Jet Black, Automatic,"['Bluetooth', 'Premium Sound System', 'Apple CarPlay/Android Auto']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$49,990"
600, 2017 Genesis G90 3.3T Premium,"39,914","Portland, OR 97225",4.4, Gasoline,17,24, AWD, 3.3L V6 24V GDI DOHC Twin Turbo, Caspian Black, Black, 8-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$31,998"
601, 2017 FIAT 500C Pop,"41,004","Portland, OR 97225",3.9, Gasoline,31,38, FWD, 1.4L I4 16V MPFI SOHC, Blue Metallic, Nero, 6-Speed Automatic,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control']","$12,990"
602, 2019 Lexus ES 300h Luxury,"16,626","Portland, OR 97225",4.9, Hybrid,43,45, FWD, 2.5L I4 16V PDI DOHC Hybrid, Moon, Black, Automatic CVT,"['Bluetooth', 'Premium Sound System']","['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Lane Departure Warning']","$40,500"
603,Certified 2017 Mercedes-Benz GLE 350 Base 4MATIC,"25,738","Portland, OR 97225",4.4, Gasoline,18,23, AWD, 3.5L V6 24V GDI DOHC, Polar White, Black, 7-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$36,517"
604, 2015 Mazda Mazda3 i Touring,"90,491","Milwaukie, OR 97222",2.7, Gasoline,30,41, FWD, 2.0L I4 16V GDI DOHC, Titanium Flash Mica, Black, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Blind Spot Monitor', 'Rear Cross Traffic Alert']","$11,888"
605, 2018 Lexus RX 350L Premium,"26,910","Portland, OR 97225",4.9, Gasoline,18,25, AWD, 3.5L V6 24V MPFI DOHC, Eminent White Pearl, Gray, 8-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Stability Control']","$40,895"
606, 2015 Ford F-150 Lariat,"85,453","Portland, OR 97225",2.5, Gasoline,18,23, 4WD, 3.5L V6 24V GDI DOHC Twin Turbo,-1,-1, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control']","$33,990"
607, 2018 Toyota RAV4 Limited,"31,504","Portland, OR 97225",2.5, Gasoline,22,28, AWD, 2.5L I4 16V MPFI DOHC, Blizzard Pearl, Light Gray, 6-Speed Automatic,['Bluetooth'],"['Backup Camera', 'Brake Assist', 'Stability Control', 'Automatic Emergency Braking', 'Blind Spot Monitor', 'Lane Departure Warning', 'Rear Cross Traffic Alert']","$26,990"
